efta_number,filename,url,first_seen,last_verified
00003159,EFTA00003159.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003159.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003160,EFTA00003160.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003160.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003161,EFTA00003161.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003161.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003162,EFTA00003162.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003162.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003163,EFTA00003163.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003163.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003164,EFTA00003164.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003164.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003165,EFTA00003165.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003165.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003166,EFTA00003166.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003166.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003167,EFTA00003167.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003167.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003168,EFTA00003168.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003168.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003169,EFTA00003169.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003169.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003170,EFTA00003170.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003170.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003171,EFTA00003171.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003171.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003172,EFTA00003172.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003172.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003173,EFTA00003173.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003173.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003174,EFTA00003174.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003174.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003175,EFTA00003175.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003175.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003176,EFTA00003176.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003176.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003177,EFTA00003177.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003177.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003178,EFTA00003178.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003178.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003179,EFTA00003179.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003179.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003180,EFTA00003180.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003180.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003181,EFTA00003181.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003181.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003182,EFTA00003182.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003182.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003183,EFTA00003183.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003183.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003184,EFTA00003184.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003184.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003185,EFTA00003185.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003185.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003186,EFTA00003186.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003186.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003187,EFTA00003187.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003187.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003188,EFTA00003188.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003188.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003189,EFTA00003189.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003189.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003190,EFTA00003190.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003190.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003191,EFTA00003191.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003191.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003192,EFTA00003192.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003192.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003193,EFTA00003193.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003193.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003194,EFTA00003194.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003194.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003195,EFTA00003195.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003195.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003196,EFTA00003196.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003196.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003197,EFTA00003197.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003197.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003198,EFTA00003198.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003198.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003199,EFTA00003199.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003199.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003200,EFTA00003200.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003200.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003201,EFTA00003201.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003201.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003202,EFTA00003202.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003202.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003203,EFTA00003203.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003203.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003204,EFTA00003204.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003204.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003205,EFTA00003205.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003205.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003206,EFTA00003206.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003206.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003207,EFTA00003207.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003207.pdf,2026-02-15T07:24:54Z,2026-02-21T12:55:12Z
00003208,EFTA00003208.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003208.pdf,2026-02-15T07:46:50Z,
00003209,EFTA00003209.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003209.pdf,2026-02-15T07:46:50Z,
00003210,EFTA00003210.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003210.pdf,2026-02-15T07:46:50Z,
00003211,EFTA00003211.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003211.pdf,2026-02-15T07:46:50Z,
00003212,EFTA00003212.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003212.pdf,2026-02-15T07:46:50Z,
00003213,EFTA00003213.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003213.pdf,2026-02-15T07:46:50Z,
00003214,EFTA00003214.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003214.pdf,2026-02-15T07:46:50Z,
00003215,EFTA00003215.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003215.pdf,2026-02-15T07:46:50Z,
00003216,EFTA00003216.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003216.pdf,2026-02-15T07:46:50Z,
00003236,EFTA00003236.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003236.pdf,2026-02-15T07:46:50Z,
00003256,EFTA00003256.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003256.pdf,2026-02-15T07:46:50Z,
00003276,EFTA00003276.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003276.pdf,2026-02-15T07:46:50Z,
00003296,EFTA00003296.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003296.pdf,2026-02-15T07:46:50Z,
00003316,EFTA00003316.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003316.pdf,2026-02-15T07:46:50Z,
00003317,EFTA00003317.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003317.pdf,2026-02-15T07:46:50Z,
00003318,EFTA00003318.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003318.pdf,2026-02-15T07:46:50Z,
00003319,EFTA00003319.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003319.pdf,2026-02-15T07:46:50Z,
00003321,EFTA00003321.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003321.pdf,2026-02-15T07:46:50Z,
00003323,EFTA00003323.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003323.pdf,2026-02-15T07:46:50Z,
00003324,EFTA00003324.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003324.pdf,2026-02-15T07:46:50Z,
00003325,EFTA00003325.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003325.pdf,2026-02-15T07:46:50Z,
00003326,EFTA00003326.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003326.pdf,2026-02-15T07:46:50Z,
00003327,EFTA00003327.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003327.pdf,2026-02-15T07:46:50Z,
00003328,EFTA00003328.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003328.pdf,2026-02-15T07:46:50Z,
00003329,EFTA00003329.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003329.pdf,2026-02-15T07:46:50Z,
00003330,EFTA00003330.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003330.pdf,2026-02-15T07:46:50Z,
00003331,EFTA00003331.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003331.pdf,2026-02-15T07:46:50Z,
00003332,EFTA00003332.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003332.pdf,2026-02-15T07:46:50Z,
00003333,EFTA00003333.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003333.pdf,2026-02-15T07:46:50Z,
00003334,EFTA00003334.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003334.pdf,2026-02-15T07:46:50Z,
00003335,EFTA00003335.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003335.pdf,2026-02-15T07:46:50Z,
00003336,EFTA00003336.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003336.pdf,2026-02-15T07:46:50Z,
00003337,EFTA00003337.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003337.pdf,2026-02-15T07:46:50Z,
00003338,EFTA00003338.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003338.pdf,2026-02-15T07:46:50Z,
00003339,EFTA00003339.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003339.pdf,2026-02-15T07:46:50Z,
00003340,EFTA00003340.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003340.pdf,2026-02-15T07:46:50Z,
00003341,EFTA00003341.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003341.pdf,2026-02-15T07:46:50Z,
00003342,EFTA00003342.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003342.pdf,2026-02-15T07:46:50Z,
00003343,EFTA00003343.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003343.pdf,2026-02-15T07:46:50Z,
00003344,EFTA00003344.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003344.pdf,2026-02-15T07:46:50Z,
00003345,EFTA00003345.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003345.pdf,2026-02-15T07:46:50Z,
00003346,EFTA00003346.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003346.pdf,2026-02-15T07:46:50Z,
00003347,EFTA00003347.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003347.pdf,2026-02-15T07:46:50Z,
00003348,EFTA00003348.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003348.pdf,2026-02-15T07:46:50Z,
00003349,EFTA00003349.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003349.pdf,2026-02-15T07:46:50Z,
00003350,EFTA00003350.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003350.pdf,2026-02-15T07:46:50Z,
00003351,EFTA00003351.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003351.pdf,2026-02-15T07:46:50Z,
00003352,EFTA00003352.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003352.pdf,2026-02-15T07:46:50Z,
00003353,EFTA00003353.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003353.pdf,2026-02-15T07:46:50Z,
00003354,EFTA00003354.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003354.pdf,2026-02-15T07:46:50Z,
00003355,EFTA00003355.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003355.pdf,2026-02-15T07:46:50Z,
00003356,EFTA00003356.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003356.pdf,2026-02-15T07:46:50Z,
00003357,EFTA00003357.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003357.pdf,2026-02-15T07:46:50Z,
00003358,EFTA00003358.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003358.pdf,2026-02-15T07:46:50Z,
00003359,EFTA00003359.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003359.pdf,2026-02-15T07:46:50Z,
00003360,EFTA00003360.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003360.pdf,2026-02-15T07:46:50Z,
00003361,EFTA00003361.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003361.pdf,2026-02-15T07:46:50Z,
00003362,EFTA00003362.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003362.pdf,2026-02-15T07:46:50Z,
00003363,EFTA00003363.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003363.pdf,2026-02-15T07:46:50Z,
00003364,EFTA00003364.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003364.pdf,2026-02-15T07:46:50Z,
00003365,EFTA00003365.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003365.pdf,2026-02-15T07:46:50Z,
00003366,EFTA00003366.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003366.pdf,2026-02-15T07:46:50Z,
00003367,EFTA00003367.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003367.pdf,2026-02-15T07:46:50Z,
00003368,EFTA00003368.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003368.pdf,2026-02-15T07:46:50Z,
00003369,EFTA00003369.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003369.pdf,2026-02-15T07:46:50Z,
00003370,EFTA00003370.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003370.pdf,2026-02-15T07:46:50Z,
00003372,EFTA00003372.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003372.pdf,2026-02-15T07:46:50Z,
00003373,EFTA00003373.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003373.pdf,2026-02-15T07:46:50Z,
00003374,EFTA00003374.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003374.pdf,2026-02-15T07:46:50Z,
00003375,EFTA00003375.pdf,https://www.justice.gov/epstein/files/DataSet%202/EFTA00003375.pdf,2026-02-15T07:46:50Z,
